id,author,id,authorThumb,text,likes,time,timestamp,edited,hasReplies,,numReplies,reply.id,,,,,
Ugw2OoeBhJXNl9c26n54AaABAg,Saiful Rahman,/channel/UCFJMnOnZF1yGaMbz7O7BqdA,https://yt3.ggpht.com/a/AGF-l7_2jBTRlb6KLG_qJ6hwk-9DJmizC4J2-jPaIQ=s48-c-k-c0xffffffff-no-rj-mo,Perang perang,0,2 days ago,1578338264620,false,false,,,,,,,,
Ugw2Qo4kn5-6A6w0Ygh4AaABAg,Mos,/channel/UC32kIfRWgzkUBDqAu2DL1tA,https://yt3.ggpht.com/a/AGF-l7-4XWQo_hyFxgDR9UFpA-7FMbnJuEut605A=s48-c-k-c0xffffffff-no-rj-mo,I'm sure there is a better way. How about changing the regime in Iran.,4,5 days ago,1578079193043,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3MlFvNGtuNS02QTZ3MFlnaDRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,1,,,,,,
Ugw2tcCS5PIsZNfCS-d4AaABAg,Viajando por aquí. Y por allá,/channel/UCl8PraJPzu7MwU3ly_5BUgw,https://yt3.ggpht.com/a/AGF-l7_1Wa35IB77C9U-TAiwxjdWc2TWoV7qU46MVQ=s48-c-k-c0xffffffff-no-rj-mo,Bravooooooo,0,3 days ago,1578251877522,false,false,,,,,,,,
Ugw2tfdYbxM09-P5xvd4AaABAg,Saeed Adnan,/channel/UC95nIKQyMQbfjXScUoxSd1w,https://yt3.ggpht.com/a/AGF-l78RNalJlNOAjBcD695nmYXDmL3B6YkRfYTkpA=s48-c-k-c0xffffffff-no-rj-mo,Your end well come  one day,0,4 days ago,1578165583560,false,false,,,,,,,,
Ugw2tUJO11HG0_z-W1B4AaABAg,Dervi Herdiansyah,/channel/UCjAK-hdhnqb3uO6v-tOsDPw,https://yt3.ggpht.com/a/AGF-l78o1Pg8u70bUZgN87WFkpHzBUrexWw2TL7R7A=s48-c-k-c0xffffffff-no-rj-mo,A,0,2 days ago,1578338247924,false,false,,,,,,,,
Ugw2wnO5kOwuu8arfUN4AaABAg,Abraham Lincoln,/channel/UCN36MQdobnXuOhX1USmhc8g,https://yt3.ggpht.com/a/AGF-l7_gqj0Oe9RcfE9Q66WckwHIr1RiNAmbofPV7g=s48-c-k-c0xffffffff-no-rj-mo,Wehrmacht,0,4 days ago,1578165522691,false,false,,,,,,,,
Ugw3032wxqojA0GrDwF4AaABAg,kave kalantar,/channel/UCFeqgfLb24Bz6Za5ZvtITsQ,https://yt3.ggpht.com/a/AGF-l79m81WigxVirF_FeKat9NVPLUk_LR7ghL9FiQ=s48-c-k-c0xffffffff-no-rj-mo,"EXCHANGING BLOOD WITH OIL!!!\n\nTO ALL IRANIAN AND AMERICAN SOLDIERS:\nif there is no soldier, there is no war. you are the main reason of war. stay in your home.",1,1 day ago,1578424610254,false,false,,,,,,,,
Ugw330Hsra7mouSSx6R4AaABAg,Indomitus Veritas,/channel/UCNpk0HoCldJ-ptA1TCd8oAQ,https://yt3.ggpht.com/a/AGF-l7-Us2xPfMAfTrW0ll80Q0dBaehNRuy5IkYIVg=s48-c-k-c0xffffffff-no-rj-mo,As George Carlin would say: 'Fighting for peace is like screwing for virginity.',0,1 day ago,1578424616604,false,false,,,,,,,,
Ugw3CE2SOkBK_0BpzWB4AaABAg,MsCamicam,/channel/UC9M6biHxKlCsdyU8Wd7gd8Q,https://yt3.ggpht.com/a/AGF-l78o9tX9J1CgehgXyu0kjHYT4z8QO1vdblvx9g=s48-c-k-c0xffffffff-no-rj-mo,Donald Trump trying to not get impeached and get re-elected! So sad Americans will die because hearts to stay in office🤦🏽‍♀️!!!!!,2,5 days ago,1578079232151,false,false,,,,,,,,
Ugw3FVcwtmQ7O0fs9M54AaABAg,John Dear,/channel/UCTuHycz_mO3HU9LWkNgSejQ,https://yt3.ggpht.com/a/AGF-l79IaVVJ1adS_oEkIUFhnGA3HlV_QkVGpbRIAg=s48-c-k-c0xffffffff-no-rj-mo,你媽的，感覺美國比較不在乎世界其他地方變成戰場，天佑台灣,0,3 days ago,1578251871742,false,false,,,,,,,,
Ugw3Nf1dye0ufyKW6EV4AaABAg,Syed Aliff,/channel/UCLri1GB2W33HHBLxS9EDK7A,https://yt3.ggpht.com/a/AGF-l798TZyt9kSubcvhoF_4pt-B_uGLVhzDmv9E5Q=s48-c-k-c0xffffffff-no-rj-mo,Clash of clan is real,1,5 days ago,1578079223082,false,false,,,,,,,,
Ugw3NGkrF86OMoP7WdF4AaABAg,Walking Worse,/channel/UCBVpmWZUZxl-9u5Xo_Ix-HA,https://yt3.ggpht.com/a/AGF-l78d3_X6HgTXYDbDB6f31S5moD473C5zlrebpg=s48-c-k-c0xffffffff-no-rj-mo,I stand for iran.,0,3 days ago,1578251889096,false,false,,,,,,,,
Ugw3Nv-DAeepYXTvcaF4AaABAg,Jeffrey Mores,/channel/UC4f1HYd3O7vJtlPYOe8COug,https://yt3.ggpht.com/a/AGF-l791hNPT07E2L7GzV42U5Hgh2oe1-pW4f5aYDw=s48-c-k-c0xffffffff-no-rj-mo,WW3 in the making,0,14 hours ago,1578460603937,false,false,,,,,,,,
Ugw3OrkrGnyKzNQ0ATx4AaABAg,Younique Farquharson,/channel/UC8-gOJDLhrHYbFNUeegRJyA,https://yt3.ggpht.com/a/AGF-l7_-J10MKsow9Hh9rcZdiD3g8VxsDDtYqEg2Uw=s48-c-k-c0xffffffff-no-rj-mo,2019: im the worst year ever\n2020: hold my beer,14,3 days ago,1578251878383,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3M09ya3JHbnlLek5RMEFUeDRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,1,,,,,,
Ugw3QQi17TGpmywTXRV4AaABAg,mr vegetarian,/channel/UC7_cMDlvdLAqETaggVXpx-A,https://yt3.ggpht.com/a/AGF-l78zrSydwqhiJlkkMA3XhFqcLDUL2IR91-h6Nw=s48-c-k-c0xffffffff-no-rj-mo,"Yes I love  it , i wish a fight starts i want to see more dead , i really do, no more talking crap for years just fight , 😁☻",0,5 days ago,1578079195966,false,false,,,,,,,,
Ugw3unj94dZQ2wmpBjl4AaABAg,Raym's life,/channel/UCizIhxWzDxo_1qoZJ8aqoQA,https://yt3.ggpht.com/a/AGF-l7_JDXWmsCWEiBQrM9buhCxBqroAGmgeoYraeg=s48-c-k-c0xffffffff-no-rj-mo,Where is this gonne end?,0,4 days ago,1578165585062,false,false,,,,,,,,
Ugw3USTgzUNu4iFe4PF4AaABAg,Taz-on-the-loose Yusef,/channel/UCig4ozOyTj_Jtuz-NCcOEWA,https://yt3.ggpht.com/a/AGF-l78NyB13AR2S2sw14SVXpMCXDy3ZQe5JjjPMQw=s48-c-k-c0xffffffff-no-rj-mo,"America knows best how to reduce its male population by sending them to death, Trump is taking care of his wealth and doesnt give a damn",0,1 hour ago,1578507391377,false,false,,,,,,,,
Ugw3VX2cP2XGVTmKK6J4AaABAg,Mm Ss,/channel/UCkK7JUOOJoe1a1d_xk7GClQ,https://yt3.ggpht.com/a/AGF-l79O5ipqLOFCyoOpuipttPT8pftoDgzf0gOvTg=s48-c-k-c0xffffffff-no-rj-mo,My belive is what the hell man\nWhy iran attactked U.S\nWhat's the jealously,0,4 days ago,1578165575758,false,false,,,,,,,,
Ugw3xjgr-d6G95ZaMQx4AaABAg,Adam,/channel/UCpr8oSOmScoh64a50FYv3Xw,https://yt3.ggpht.com/a/AGF-l79ozEfdzdpG8uRAwsYlBk487S69k7inAQBYMQ=s48-c-k-c0xffffffff-no-rj-mo,Happy new year iraq🥳,0,5 days ago,1578079220074,false,false,,,,,,,,
Ugw4-rhMY6zDfVUryit4AaABAg,"Union commodity mining & energy Co., ltd.",/channel/UCRMPUwpSH7xLH2mg25Rll9g,https://yt3.ggpht.com/a/AGF-l78XrEMHfwE9X9Cx2Xy4hHacy_JaFeK63yWZOA=s48-c-k-c0xffffffff-no-rj-mo,"Freeze their oil, kill their men, send our troops in,  new election is coming, SELL more weapons, SELL.more helicopters, export food to our soldiers, our factories alive, \nStupid soldiers fight for politic war, keep killing each other, \nThis the way God of greedy,",0,1 hour ago,1578507392157,false,false,,,,,,,,
Ugw41vYQJvk2CmIQ8-94AaABAg,Jahari Williams,/channel/UCqPdRB2WwBfLbMuW56wqGnQ,https://yt3.ggpht.com/a/AGF-l7-4_9HUZaCF7xswAPkCF-xWrmJ69xpZbZQ9nQ=s48-c-k-c0xffffffff-no-rj-mo,I wonder if troops have 1 day shipping stamps 🤔,0,5 days ago,1578079243935,false,false,,,,,,,,
Ugw44YUfzmMQjqJa01l4AaABAg,kokou AZIABA,/channel/UCXj7538M3hZef4dbkW_l5gg,https://yt3.ggpht.com/a/AGF-l7_l-c3TggidPjfWMxDotJ9c-Bd4SW6UUU5oSw=s48-c-k-c0xffffffff-no-rj-mo,Ayatollah should have been killed longtime ago,0,2 days ago,1578338230532,false,false,,,,,,,,
Ugw48rMRF_GBx-qqtC14AaABAg,Nacir Mia,/channel/UCklQlD2D0t8vQ-gD8_rR-bQ,https://yt3.ggpht.com/a/AGF-l79tOQ_ghJYUEv-u9DgcX8oq4Zv7pMGmei3xhA=s48-c-k-c0xffffffff-no-rj-mo,"যে জাতি ৫৭ জন সেনাবাহিনীর\nহত্যাকারীকে তেল মেরে চলে,\nসে জাতি আর আই হোক\nঐক্যবদ্ধ জাতি হতে পারে না।\n\nঐক্যবদ্ধ জাতি হিসেবে\nইরানিদেরকে দেখুন❗\nতারা একজন সেনাবাহিনীর জন্য\nসবাই ঘর ছেড়ে ময়দানে চলে এসেছে❗",0,9 hours ago,1578478599526,false,false,,,,,,,,
Ugw4b-btrVcfyZ4ySth4AaABAg,Isaac Avendano,/channel/UC_7VevfNk8uoOvTsee7PFXA,https://yt3.ggpht.com/a/AGF-l7958jf6YQqEvB-bHdJ3KEn0joZnFEcxHs86jw=s48-c-k-c0xffffffff-no-rj-mo,Watch Iran back down they don't want none,0,2 days ago,1578338259763,false,false,,,,,,,,
Ugw4bJzzceE_T4sottJ4AaABAg,Marcio Ramos,/channel/UCd0p4xyPdiwLSD70GNCja-g,https://yt3.ggpht.com/a/AGF-l7-wbcy8sO2zN7XDNqeQpcCsLkgrYmP2CYbpuA=s48-c-k-c0xffffffff-no-rj-mo,will trump's son travel?  :  ),0,19 hours ago,1578442606305,false,false,,,,,,,,
Ugw4EI6YR7akjJDJuTF4AaABAg,Hamza Jamal,/channel/UCbIjXpfwit1OUltcTHnW4qw,https://yt3.ggpht.com/a/AGF-l7-t4VgQESHz6KXJrIXxc5cN3MrNUWffuD5icA=s48-c-k-c0xffffffff-no-rj-mo,Are they carrying their body bags as well? or just let me say do not forget to carry your body bags because you gonna need it.,0,5 days ago,1578079200905,false,false,,,,,,,,
Ugw4eiQdOJeXrgIDaw54AaABAg,diamond huskey,/channel/UCDDnmBWFAsE4M7RAlcML4OQ,https://yt3.ggpht.com/a/AGF-l7-TGaY1N7_PKTUU3AmAIxGK4hGDF0VVJyGnQQ=s48-c-k-c0xffffffff-no-rj-mo,Let’s look on the bright side we naruto runners can invade area 51 while the government is distracted,0,2 days ago,1578338245273,true,false,,,,,,,,
Ugw4EZfR1y6qnXTj9RV4AaABAg,Victor Ray,/channel/UCOg2hiBOtVlTy3H_NaWv75w,https://yt3.ggpht.com/a/AGF-l7-VaPP2ruoyZyY-En1j-a1x-nS01gv_lxHUIw=s48-c-k-c0xffffffff-no-rj-mo,World’s largest gay military.,2,5 days ago,1578079269081,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NEVaZlIxeTZxblhUajlSVjRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,2,,,,,,
Ugw4gA9relfA5T-XmMh4AaABAg,MysticGamer 578,/channel/UCu3C8Zqp2FF9fMpT1kLq0hA,https://yt3.ggpht.com/a/AGF-l79YPcRsmor2-j8SW41uHHqJn5-8xAjSI_Fwiw=s48-c-k-c0xffffffff-no-rj-mo,4:20 at least this man's havjng a good time,3,2 days ago,1578338247922,false,false,,,,,,,,
Ugw4gi1lXEPxM8IqSPt4AaABAg,Daddy Shan,/channel/UCnqfkIOJWbGWvI0IxOQffeg,https://yt3.ggpht.com/a/AGF-l79zNawabXSRsbn4t9aAFEMlkOhFNuiibr0ubA=s48-c-k-c0xffffffff-no-rj-mo,America is the largest terrorist organization in the world. 👎,8,5 days ago,1578079251473,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NGdpMWxYRVB4TThJcVNQdDRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,2,,,,,,
Ugw4JPV4Fw3_4qxZJFd4AaABAg,Lemon Nation,/channel/UCNkON58wKG2RLDIrwtx4kUQ,https://yt3.ggpht.com/a/AGF-l78mML422tiCMpPrieqDT65Mzfr3g66MWVring=s48-c-k-c0xffffffff-no-rj-mo,"Hitler, stalin,  Mussolini,  and other leaders: chill!  America",6,5 days ago,1578079203627,false,false,,,,,,,,
Ugw4k0Ms9NVmgL0JNDJ4AaABAg,Titenrex051 Owens,/channel/UCtlHVDrp7eVW-389hrLSUcQ,https://yt3.ggpht.com/a/AGF-l78_98SpJfI5vLtLJKLQwbgJUedaoMbztvsFrQ=s48-c-k-c0xffffffff-no-rj-mo,We are sending these men and women into hell(battle) because our president made a bad decision,1,3 days ago,1578251867408,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NGswTXM5TlZtZ0wwSk5ESjRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,1,,,,,,
Ugw4OsSeVsOyni7j-gF4AaABAg,Limz Kun,/channel/UCC58FlBduZ6iuSRzOWFY9WA,https://yt3.ggpht.com/a/AGF-l79WnqoBEmDTCPqTB5964IQZphLXB-xk7ErlzA=s48-c-k-c0xffffffff-no-rj-mo,USA is the real terrorist,0,1 day ago,1578424615316,false,false,,,,,,,,
Ugw4Ru_jIu7l6nUIWFB4AaABAg,RR Vantawa,/channel/UCJGvxddvwwqY-sHHclNGrdA,https://yt3.ggpht.com/a/AGF-l79IJhLwNVC2GsKYjMqYX9a8bGZyc6aFEQrcRg=s48-c-k-c0xffffffff-no-rj-mo,This could be the most suffering time for their (US trops') families and deeply shocked that if their sons and daughters could come back alive.,0,13 hours ago,1578464201930,false,false,,,,,,,,
Ugw4VH30P8Bkt4fcqE94AaABAg,BigTwenty 3,/channel/UCQ14YhrDDXhZb-dC01ij0bg,https://yt3.ggpht.com/a/AGF-l7_Hf1kJoINc9SOpVQsoP3lk-Kww2clzp5-TMQ=s48-c-k-c0xffffffff-no-rj-mo,We finna die,2,5 days ago,1578079237921,false,false,,,,,,,,
Ugw4ZHO0B2NvFonr6tB4AaABAg,nope not me,/channel/UC-PYhAmP7727xH69xsoXkjw,https://yt3.ggpht.com/a/AGF-l7-2z7Y53LkTUzOJfr7mN_WOvrPATLP_R0Na7g=s48-c-k-c0xffffffff-no-rj-mo,"well the US warned him to keep out of Iraq too, he ignored it, then the attack on the US embassy, if this is true then, trump had the right to protect .. however, Iran is as well equipped as the US and won't be so easy as iraq to invade/war with ... quite scary times.",0,5 days ago,1578079206754,false,false,,,,,,,,
Ugw4zScpe0hqninZBKt4AaABAg,Lourigine Alvarado,/channel/UCkebgpXYX792AzJfK_3ZxvA,https://yt3.ggpht.com/a/AGF-l7-jUP7fzfJHpRJAmC4FILJFGDKfW_4wglIVDg=s48-c-k-c0xffffffff-no-rj-mo,Lord God pls protektahi ang katarungan,0,1 hour ago,1578507391376,false,false,,,,,,,,
Ugw567zo67NVbStv_5p4AaABAg,Daniel Group,/channel/UCRk8ko3hk7Kqmh6FAmVqpoA,https://yt3.ggpht.com/a/AGF-l78G7Z48CSwKEvmVbK0C_0Bq6wsFE_6e1DPuZw=s48-c-k-c0xffffffff-no-rj-mo,HAPPY NEW YEAR IRAN!!!!!!,0,3 days ago,1578251868758,false,false,,,,,,,,
Ugw5CGPVZAeA4HrKIax4AaABAg,YounzFN,/channel/UCWIsm38bTa9A8HlVZ-N5_bw,https://yt3.ggpht.com/a/AGF-l7_dJx12Ax-tYsqs69yxq2ZIKo17K1JnPaYTNA=s48-c-k-c0xffffffff-no-rj-mo,Iran be like: mission failed will get them next time,17,4 days ago,1578165564520,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NUNHUFZaQWVBNEhyS0lheDRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,2,,,,,,
Ugw5d16jZzEcE_b3Nb14AaABAg,Minyoung,/channel/UC1PPqjskGAuIe_qsu8fS98A,https://yt3.ggpht.com/a/AGF-l79Uu4zPpab_YneMAJG5ULpyD7-3WsI1psTXMQ=s48-c-k-c0xffffffff-no-rj-mo,Devil  Iran,1,2 days ago,1578338261189,false,false,,,,,,,,
Ugw5d9SlQXRUr3U-dSN4AaABAg,sandra morales,/channel/UCikTtKUFIztVt3kzVdGWe5A,https://yt3.ggpht.com/a/AGF-l7-pOUqy3WhHuJUb0hr-Ol7ppuwShstTDiAsyA=s48-c-k-c0xffffffff-no-rj-mo,The best US can do is to leave all the country alone. And think about the poor souls and the soldiers sent for this.,0,2 hours ago,1578503793017,false,false,,,,,,,,
Ugw5FShOWC62VJ4hxA14AaABAg,Azhar Abdullah,/channel/UC8x8Mejqe97YhsXj-lA_GFg,https://yt3.ggpht.com/a/AGF-l78pkyz2eoSRzTFttTX0FehAQi-YKXm3-XkvGA=s48-c-k-c0xffffffff-no-rj-mo,World war III\nArmagedon \nThe rise of AL MAHDI\nThe return of king PROPHET ISA,0,1 day ago,1578424611107,false,false,,,,,,,,
Ugw5H9s2rDXo7qm1ucN4AaABAg,Run Stories Mind,/channel/UCVyuJCsBWDxXRN6duO0TM3w,https://yt3.ggpht.com/a/AGF-l7-q0ZgX327y50CNiuZqonIbN71tpYpiiFxTUQ=s48-c-k-c0xffffffff-no-rj-mo,I pray for the world,0,5 days ago,1578079213870,false,false,,,,,,,,
Ugw5mu5wyymsZEFRThp4AaABAg,ItzRuby,/channel/UCtOEkjCoxip_F4sJtBqM5Qg,https://yt3.ggpht.com/a/AGF-l79dp32Envpf9S45ju88PFt4MXsnt4-FdTvong=s48-c-k-c0xffffffff-no-rj-mo,Who else cares for all the horses being used in all this they will be killed just because of Donald Trump...\n👇👇👇,1,1 hour ago,1578507391360,false,false,,,,,,,,
Ugw5Ni0WhIYeP2wD8P14AaABAg,Armando Microsse,/channel/UCAUW_fBQrZmhXYBjMAZdqyw,https://yt3.ggpht.com/a/AGF-l7816dkysVVQ3p9HSW7Sj2ukdm4N2CDy7eCh9Q=s48-c-k-c0xffffffff-no-rj-mo,Going to war that you doesn't even know the reason.,6,2 days ago,1578338243145,false,false,,,,,,,,
Ugw5O47RXWaetLAAwwZ4AaABAg,David Lopez,/channel/UC1J8Jr0e_qQZVbmtEuldoNw,https://yt3.ggpht.com/a/AGF-l7-Q-0AdA6XRjN1b9zaipcG1i34D6lApVSlapg=s48-c-k-c0xffffffff-no-rj-mo,USA PRAYING FOR YOU BOYS MAKE YOUR COUNTRY PROUD AND CONTINUE TO FIGHT FOR SAFTEY OF OTHERS BE GREAT,0,5 days ago,1578079223090,false,false,,,,,,,,
Ugw5OFWSixNoptDAlel4AaABAg,Nvba Nate,/channel/UC_5R8r2UGd1mEod674dYhDg,https://yt3.ggpht.com/a/AGF-l7_xagEPwj4E06uScvnXO8rM6JybELCGTn4cdw=s48-c-k-c0xffffffff-no-rj-mo,1=1prayer 🙏🏽,1,3 days ago,1578251901228,false,false,,,,,,,,
Ugw5RsMQsqyBXkY-pJB4AaABAg,Denise Wright,/channel/UCieT7_ryTjk0xVX3l_VjnAw,https://yt3.ggpht.com/a/AGF-l788xRr3hvkyVzJC8jfivHdYaOum5eBRZ5nbvg=s48-c-k-c0xffffffff-no-rj-mo,so does this mean since the fool ordered the hit.does this mean another fool is going to order a hit on the fool who ordered it : },0,4 days ago,1578165569904,false,false,,,,,,,,
Ugw5RUsH_vjy1geJmyN4AaABAg,Matt Owen,/channel/UCsWY6uaQjpOACP8XDZlalvg,https://yt3.ggpht.com/a/AGF-l7-zhRzCg9uwvLVma-M-3e6BVo37UeWEHRxqWQ=s48-c-k-c0xffffffff-no-rj-mo,GOD BLESS U.S SOLDIERS,0,9 hours ago,1578478599528,false,false,,,,,,,,
Ugw5TtycqWOV0fIYpFB4AaABAg,BlackRider,/channel/UCmMnwwfNQlSqAy7d2txedwg,https://yt3.ggpht.com/a/AGF-l79sf2898mP0MnY7PMCnniWxNCX0noqhZ725Mw=s48-c-k-c0xffffffff-no-rj-mo,Trump deserves to be killed for his actions.,0,5 hours ago,1578492995600,false,false,,,,,,,,
Ugw5U0xLvd3qZxv0DwV4AaABAg,Fauk Yosef,/channel/UCk7sV4hVwdvgn02yuFi9u9Q,https://yt3.ggpht.com/a/AGF-l7-jvlKL9Oi2r2tVqy82pQ3uK9sOkA7g7qK7YQ=s48-c-k-c0xffffffff-no-rj-mo,How do you make an entire country pay for a few rebel militias rioting in another country?  ANYBODY?? Is that how the USA does business now around the world? Is that the real rationale that we believe in here in the USA? Dont buy it .. Trump is just another Establishment Corporatist masquerading as an outsider,1,5 days ago,1578079246861,true,false,,,,,,,,
Ugw5VEr_uV7_9uXsUEt4AaABAg,P A T T. Azcarraga,/channel/UCWEhfEk_NMwN94cGJq37zIA,https://yt3.ggpht.com/a/AGF-l78n1HZUr9RvBS0WSoID0E8JdWN5Xut6v3NGRQ=s48-c-k-c0xffffffff-no-rj-mo,"You shouldn't keep on updating your preparations to social media to be secured. Anyways, goodluck. Godbless the United States of America 🇺🇸",0,2 days ago,1578338248722,false,false,,,,,,,,
Ugw60SBVnhnJSPTQk-Z4AaABAg,bxmber,/channel/UCwYZ9NV5NelG6y3veNrQEEQ,https://yt3.ggpht.com/a/AGF-l7_pZFiNFGIgpy0zyJcxAY0GbeXt4XrHMRjITQ=s48-c-k-c0xffffffff-no-rj-mo,"So.. If us and Iran go to war, And Russia gets involved, then UK and probably Germany will get involved, then China will get involved.. then it’s all downhill from there",0,3 days ago,1578251885340,false,false,,,,,,,,
Ugw62SoiWvKEBu175od4AaABAg,pj channel,/channel/UCKpZdyPLlULUrXsQ_8-ha5A,https://yt3.ggpht.com/a/AGF-l7_RF5CQ9FZSYSCrJLD6cng76CqjG6PNNLEmFw=s48-c-k-c0xffffffff-no-rj-mo,"This is the sign of God, JESUS IS COMING SOON",0,11 hours ago,1578471400299,false,false,,,,,,,,
Ugw69lRw_er8lh5Qtcx4AaABAg,Mahdi Guda,/channel/UC9Q2IOjaIu3B1Y5NVa5VJxw,https://yt3.ggpht.com/a/AGF-l7895-w1FbwNNQTrFl54lCkUQXNu5Q0P4LhVrg=s48-c-k-c0xffffffff-no-rj-mo,"Pity soldiers using by dirty politics, why they killed",3,4 days ago,1578165539660,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NjlsUndfZXI4bGg1UXRjeDRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,1,,,,,,
Ugw69oRjCfiBYTfNWtx4AaABAg,Johnny Bravo,/channel/UCHp46S0BI6TpkGtqeWQ3AuQ,https://yt3.ggpht.com/a/AGF-l7-HgDffxUGZhk80d14ltc9TGqZQCf69PCF3=s48-c-k-c0xffffffff-no-rj-mo,The government's pawns ... You sad soldier's,0,5 days ago,1578079226912,false,false,,,,,,,,
Ugw6bG9fj8mmp3kkIYt4AaABAg,Dezy Brown,/channel/UCGqdZ66MtUknn_6IwQRV7HQ,https://yt3.ggpht.com/a/AGF-l79DpBBV15Fazdgttw4ObTVkR5UNhakeeSSV=s48-c-k-c0xffffffff-no-rj-mo,Damn damn damn (trump)😭😭😭,1,3 days ago,1578251897670,false,false,,,,,,,,
Ugw6bJK8WtkwdBrK6bJ4AaABAg,Reuben Sher,/channel/UCBqBzsnpZ2yrDg8Ns5oWZ1Q,https://yt3.ggpht.com/a/AGF-l798iRqvVOt3z43ciez09kq82Gt1Pw3aBPYkhQ=s48-c-k-c0xffffffff-no-rj-mo,looks like they are getting ready for a picnic...not a desert war with the quds or houthis....coffin and flag makers are gonna have a field day...,0,4 days ago,1578165565971,false,false,,,,,,,,
Ugw6CmTw2I8MgqgesfN4AaABAg,petra bach,/channel/UC5G8jlzbKpJS_RlSCkgPGEQ,https://yt3.ggpht.com/a/AGF-l79DO_jTUfVDJBvmDrRMm4Gf0VwxyinUVpn5-w=s48-c-k-c0xffffffff-no-rj-mo,It has sweet nothing to do with Iran \nKeep the troops out of both Iran and Iraq  soldiers will die for 5he greed of TRUMP  and other politicians  \nAnd innocent children have to die yet again in both middle eastern countries.,15,6 days ago,1577992885488,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NkNtVHcySThNZ3FnZXNmTjRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,3,,,,,,
Ugw6DnoU7UlYhz-HjB94AaABAg,ong kim,/channel/UC5l4f1HVh06a0EqiXE1ZWRw,https://yt3.ggpht.com/a/AGF-l78LIpfBegb5zxpUBxy0Wk-ns-PoSK0PIV4VQQ=s48-c-k-c0xffffffff-no-rj-mo,US troops head to Middle East and return in BODY-BAGs,1,3 days ago,1578251917951,false,true,EkQSC1dfS29tSlVvS3Y0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3NkRub1U3VWxZaHotSGpCOTRBYUFCQWciAggAKhhVQ0l6WGF5UlA3LVAwQU5wcS1uRC1oNWcyC1dfS29tSlVvS3Y0QAFICg%3D%3D,2,,,,,,
Ugw6eutoueOJIQIV9bh4AaABAg,Floyd T Wills,/channel/UCPppVB-TQs0R2ir86NP_w1A,https://yt3.ggpht.com/a/AGF-l7_dti-VGVQdrxQqBuFEDQcEmKLKUYGRrle2GQ=s48-c-k-c0xffffffff-no-rj-mo,"Hot head, stupid, arrogance, incompetent may cause this war.  Donald Trump caused this",0,2 days ago,1578338248717,false,false,,,,,,,,
